"label","last_mesure","sang_ok"
"8379916","27/05/2019","non"
"8379917","27/05/2019","non"
"8379918","27/05/2019","non"
"8379919","27/05/2019","non"
"8379920","27/05/2019","non"
"8379921","27/05/2019","non"
"8379922","27/05/2019","non"
"8379923","27/05/2019","non"
"8379924","27/05/2019","non"
"8379925","27/05/2019","non"
"8379926","27/05/2019","non"
"8379927","27/05/2019","non"
"8379928","30/05/2019","oui"
"8379929","01/06/2021","oui"
"8379930","31/05/2019","non"
"8379931","31/05/2019","non"
"8379932","31/05/2019","non"
"8379933","31/05/2019","non"
"8379934","31/05/2019","non"
"8379935","31/05/2019","non"
"8379936","31/05/2019","non"
"8379937","31/05/2019","non"
"8379938","31/05/2019","non"
"8379939","06/06/2020","oui"
"8379946","03/06/2019","oui"
"8379947","03/06/2019","non"
"8379948","03/06/2019","non"
"8379949","03/06/2019","non"
"8379950","03/06/2019","non"
"8379951","03/06/2019","non"
"8379952","03/06/2019","non"
"8379953","03/06/2019","non"
"8379954","03/06/2019","non"
"8379955","03/06/2019","non"
"8379956","03/06/2019","non"
"8379957","03/06/2019","non"
"8379959","04/06/2019","non"
"8379960","04/06/2019","non"
"8379961","04/06/2019","non"
"8379962","04/06/2019","non"
"8379963","04/06/2019","non"
"8379964","04/06/2019","non"
"8379965","05/06/2019","non"
"8379966","05/06/2019","non"
"8379967","05/06/2019","non"
"8379968","05/06/2019","non"
"8379969","05/06/2019","non"
"8379970","05/06/2019","non"
"8379979","04/07/2021","non"
"8379980","22/06/2022","non"
"8379981","21/06/2022","oui"
"8379982","23/03/2022","oui"
"8379983","14/06/2019","oui"
"8379984","14/06/2019","oui"
"8379985","14/06/2019","non"
"8379986","14/06/2019","non"
"8379987","14/06/2019","non"
"8379988","14/06/2019","non"
"8379989","14/06/2019","non"
"8379990","14/06/2019","non"
"8379991","14/06/2019","non"
"8379992","14/06/2019","non"
"8379993","14/06/2019","non"
"8379994","14/06/2019","non"
"8379995","14/06/2019","oui"
"8379996","09/06/2024","oui"
"8379997","16/06/2019","oui"
"8379998","17/06/2019","oui"
"8380732","15/04/2022","non"
"8380743","31/05/2020","oui"
"8380744","31/05/2020","non"
"8380745","31/05/2020","non"
"8380746","31/05/2020","non"
"8380747","31/05/2020","non"
"8380748","31/05/2020","non"
"8380749","19/04/2021","oui"
"8380750","31/05/2020","non"
"8380751","31/05/2020","non"
"8380752","31/05/2020","non"
"8380753","31/05/2020","non"
"8380754","31/05/2020","non"
"8380755","31/05/2020","non"
"8380756","31/05/2020","non"
"8380757","31/05/2020","non"
"8380765","01/06/2020","non"
"8380766","01/06/2020","non"
"8380767","01/06/2020","non"
"8380768","01/06/2020","non"
"8380769","01/06/2020","non"
"8380792","02/06/2020","non"
"8380793","02/06/2020","non"
"8380794","02/06/2020","non"
"8380795","02/06/2020","non"
"8380796","02/06/2020","non"
"8380797","02/06/2020","non"
"8380798","15/04/2021","oui"
"8380799","01/06/2021","non"
"8380800","02/06/2020","oui"
"8380941","09/06/2020","non"
"8380942","09/06/2020","non"
"8380943","09/06/2020","non"
"8380944","09/06/2020","non"
"8380945","09/06/2020","non"
"8380946","09/06/2020","non"
"8380947","05/06/2020","non"
"8380948","05/06/2020","non"
"8380949","05/06/2020","non"
"8380950","05/06/2020","oui"
"8380951","05/06/2020","non"
"8380952","05/06/2020","non"
"8380953","05/06/2020","non"
"8380954","05/06/2020","non"
"8380955","05/06/2020","non"
"8380956","05/06/2020","non"
"8380957","05/06/2020","non"
"8380958","05/06/2020","non"
"8380959","05/06/2020","non"
"8380960","05/06/2020","non"
"8380961","05/06/2020","non"
"8380962","05/06/2020","non"
"8380963","05/06/2020","non"
"8380964","05/06/2020","non"
"8380965","05/06/2020","non"
"8380966","05/06/2020","non"
"8380967","05/06/2020","non"
"8380968","05/06/2020","non"
"8380969","05/06/2020","non"
"8380970","05/06/2020","non"
"8380971","05/06/2020","non"
"8380972","05/06/2020","non"
"8380973","05/06/2020","non"
"8380974","05/06/2020","oui"
"8380975","06/06/2020","non"
"8380976","06/06/2020","non"
"8380977","06/06/2020","non"
"8380978","06/06/2020","non"
"8380979","06/06/2020","non"
"8380980","06/06/2020","non"
"8380981","06/06/2020","non"
"8380982","06/06/2020","non"
"8380983","06/06/2020","non"
"8380984","06/06/2020","non"
"8380985","06/06/2020","non"
"8380986","06/06/2020","non"
"8380987","06/06/2020","non"
"8380988","06/06/2020","non"
"8380989","06/06/2020","oui"
"8380990","06/06/2020","non"
"8380991","06/06/2020","non"
"8380992","06/06/2020","non"
"8380993","06/06/2020","non"
"8380994","06/06/2020","oui"
"8380995","06/06/2020","non"
"8380996","06/06/2020","non"
"8380997","06/06/2020","non"
"8380998","06/06/2020","non"
"8380999","06/06/2020","non"
"8381000","06/06/2020","non"
"8802001","18/05/2019","non"
"8802002","18/05/2019","non"
"8802003","18/05/2019","non"
"8802004","18/05/2019","non"
"8802005","18/05/2019","non"
"8802006","18/05/2019","non"
"8802007","18/05/2019","non"
"8802008","23/05/2019","non"
"8802009","23/05/2019","non"
"8802010","23/05/2019","non"
"8802011","23/05/2019","non"
"8802012","23/05/2019","oui"
"8802013","23/05/2019","non"
"8802014","24/05/2019","oui"
"8802015","24/05/2019","non"
"8802016","24/05/2019","non"
"8802017","24/05/2019","non"
"8802018","24/05/2019","non"
"8802019","24/05/2019","non"
"8802020","24/05/2019","non"
"8802021","24/05/2019","non"
"8802028","27/05/2019","non"
"8802029","27/05/2019","non"
"8802030","27/05/2019","non"
"8802031","27/05/2019","non"
"8802032","27/05/2019","non"
"8802033","26/05/2019","non"
"8802034","26/05/2019","non"
"8802035","26/05/2019","non"
"8802036","26/05/2019","non"
"8802037","26/05/2019","non"
"8802038","26/05/2019","non"
"8802039","26/05/2019","non"
"8802040","26/05/2019","non"
"8802041","26/05/2019","oui"
"8802042","26/05/2019","non"
"8802043","26/05/2019","non"
"8802044","26/05/2019","non"
"8802045","26/05/2019","non"
"8802046","26/05/2019","non"
"8802047","26/05/2019","non"
"8802048","29/05/2019","non"
"8802049","29/05/2019","non"
"8802050","29/05/2019","non"
"8802051","29/05/2019","non"
"8802056","30/05/2019","non"
"8802057","30/05/2019","non"
"8802058","30/05/2019","non"
"8802059","30/05/2019","non"
"8802060","30/05/2019","non"
"8802061","30/05/2019","non"
"8802062","30/05/2019","non"
"8802098","31/05/2019","oui"
"8802099","31/05/2019","oui"
"8802101","25/05/2019","non"
"8802102","25/05/2019","non"
"8802103","25/05/2019","non"
"8802104","25/05/2019","non"
"8802105","25/05/2019","non"
"8802106","25/05/2019","non"
"8802107","25/05/2019","non"
"8802108","25/05/2019","non"
"8802109","25/05/2019","non"
"8802110","25/05/2019","non"
"8802111","25/05/2019","non"
"8802112","25/05/2019","non"
"8802113","25/05/2019","non"
"8802114","24/05/2019","non"
"8802115","24/05/2019","non"
"8802116","24/05/2019","non"
"8802117","24/05/2019","non"
"8802118","24/05/2019","non"
"8802119","24/05/2019","non"
"8802120","24/05/2019","non"
"8802121","29/05/2019","non"
"8802122","29/05/2019","non"
"8802123","29/05/2019","non"
"8802124","29/05/2019","non"
"8802125","29/05/2019","non"
"8802126","29/05/2019","non"
"8802127","29/05/2019","non"
"8802128","29/05/2019","non"
"8802129","29/05/2019","non"
"8802130","29/05/2019","non"
"8802131","29/05/2019","non"
"8802132","29/05/2019","non"
"8802133","29/05/2019","non"
"8802134","29/05/2019","non"
"8802135","29/05/2019","non"
"8802136","29/05/2019","non"
"8802137","29/05/2019","non"
"8802138","29/05/2019","non"
"8802139","29/05/2019","non"
"8802140","29/05/2019","non"
"8802141","30/05/2019","non"
"8802142","30/05/2019","non"
"8802143","30/05/2019","non"
"8802144","30/05/2019","oui"
"8802145","30/05/2019","non"
"8802146","30/05/2019","non"
"8802147","30/05/2019","non"
"8802148","30/05/2019","oui"
"8802149","31/05/2019","non"
"8802150","31/05/2019","non"
"8802151","31/05/2019","non"
"8802152","31/05/2019","non"
"8802153","31/05/2019","non"
"8802154","31/05/2019","non"
"8802155","31/05/2019","non"
"8802156","31/05/2019","non"
"8802157","31/05/2019","non"
"8802158","31/05/2019","non"
"8802159","31/05/2019","non"
"8802160","31/05/2019","non"
"8802161","31/05/2019","non"
"8802162","31/05/2019","non"
"8802163","31/05/2019","oui"
"8802164","31/05/2019","oui"
"8802165","31/05/2019","non"
"8802166","31/05/2019","non"
"8802167","31/05/2019","non"
"8802168","31/05/2019","non"
"8802169","31/05/2019","non"
"8802170","31/05/2019","non"
"8802171","31/05/2019","non"
"8802172","31/05/2019","non"
"8802173","31/05/2019","non"
"8802174","31/05/2019","non"
"8802175","31/05/2019","non"
"8802176","01/06/2019","non"
"8802177","01/06/2019","non"
"8802178","01/06/2019","non"
"8802179","01/06/2019","non"
"8802180","01/06/2019","non"
"8802181","01/06/2019","non"
"8802182","01/06/2019","non"
"8802183","01/06/2019","oui"
"8802184","01/06/2019","non"
"8802185","01/06/2019","non"
"8802186","01/06/2019","non"
"8802187","01/06/2019","non"
"8802188","01/06/2019","non"
"8802189","01/06/2019","non"
"8802190","01/06/2019","non"
"8802191","01/06/2019","non"
"8802192","01/06/2019","non"
"8802193","01/06/2019","non"
"8802194","01/06/2019","non"
"8802195","01/06/2019","non"
"8802196","01/06/2019","non"
"8802197","01/06/2019","oui"
"8802198","01/06/2019","non"
"8802199","03/06/2019","non"
"8802200","03/06/2019","non"
"8802201","31/05/2019","non"
"8802202","31/05/2019","non"
"8802203","31/05/2019","non"
"8802204","31/05/2019","non"
"8802205","31/05/2019","non"
"8802206","31/05/2019","non"
"8802207","31/05/2019","non"
"8802208","31/05/2019","non"
"8802209","31/05/2019","non"
"8802210","31/05/2019","non"
"8802211","31/05/2019","oui"
"8802212","31/05/2019","non"
"8802213","31/05/2019","non"
"8802214","31/05/2019","non"
"8802215","03/06/2019","non"
"8802216","03/06/2019","non"
"8802217","03/06/2019","non"
"8802218","03/06/2019","non"
"8802219","31/05/2019","oui"
"8802220","31/05/2019","oui"
"8802221","03/06/2019","non"
"8802222","03/06/2019","non"
"8802223","03/06/2019","non"
"8802224","03/06/2019","non"
"8802225","01/06/2019","non"
"8802226","01/06/2019","non"
"8802227","01/06/2019","non"
"8802228","01/06/2019","non"
"8802229","01/06/2019","non"
"8802230","01/06/2019","non"
"8802231","01/06/2019","non"
"8802232","01/06/2019","non"
"8802244","05/06/2019","non"
"8802245","05/06/2019","non"
"8802246","05/06/2019","non"
"8802247","05/06/2019","oui"
"8802248","05/06/2019","non"
"8802249","05/06/2019","non"
"8802250","05/06/2019","non"
"8802251","05/06/2019","non"
"8802301","02/06/2019","non"
"8802302","02/06/2019","non"
"8802303","02/06/2019","non"
"8802304","02/06/2019","oui"
"8802305","02/06/2019","non"
"8802306","02/06/2019","non"
"8802307","02/06/2019","non"
"8802308","02/06/2019","non"
"8802309","02/06/2019","oui"
"8802310","02/06/2019","non"
"8802311","02/06/2019","non"
"8802312","02/06/2019","non"
"8802313","02/06/2019","non"
"8802314","02/06/2019","oui"
"8802315","02/06/2019","non"
"8802316","02/06/2019","oui"
"8802317","02/06/2019","non"
"8802318","02/06/2019","non"
"8802319","02/06/2019","non"
"8802320","02/06/2019","non"
"8802321","02/06/2019","non"
"8802322","02/06/2019","non"
"8802323","02/06/2019","non"
"8802324","02/06/2019","oui"
"8802325","02/06/2019","non"
"8802326","02/06/2019","non"
"8802327","02/06/2019","non"
"8802328","02/06/2019","non"
"8802329","02/06/2019","non"
"8802330","02/06/2019","non"
"8802331","02/06/2019","non"
"8802332","03/06/2019","non"
"8802333","03/06/2019","non"
"8802334","03/06/2019","oui"
"8802335","03/06/2019","oui"
"8802336","03/06/2019","non"
"8802337","03/06/2019","non"
"8802338","03/06/2019","non"
"8802339","03/06/2019","non"
"8802340","03/06/2019","non"
"8802341","03/06/2019","non"
"8802342","03/06/2019","non"
"8802354","04/06/2019","non"
"8802355","04/06/2019","non"
"8802356","04/06/2019","non"
"8802357","04/06/2019","non"
"8802358","04/06/2019","non"
"8802359","04/06/2019","non"
"8802373","09/06/2019","non"
"8802374","09/06/2019","non"
"8802375","09/06/2019","non"
"8802376","09/06/2019","non"
"8802377","10/06/2019","non"
"8802378","10/06/2019","non"
"8802379","10/06/2019","non"
"8802380","10/06/2019","non"
"8802387","12/06/2019","non"
"8802388","12/06/2019","non"
"8802389","12/06/2019","non"
"8802390","12/06/2019","non"
"8802391","12/06/2019","non"
"8802392","12/06/2019","non"
"8802393","12/06/2019","non"
"8802394","12/06/2019","non"
"8802395","12/06/2019","non"
"8802396","12/06/2019","non"
"8802397","12/06/2019","non"
"8802398","12/06/2019","non"
"8802399","12/06/2019","non"
"8802400","12/06/2019","non"
"8802401","13/06/2019","non"
"8802402","13/06/2019","non"
"8802403","13/06/2019","non"
"8802404","14/06/2019","non"
"8802405","14/06/2019","non"
"8802406","14/06/2019","non"
"8802407","14/06/2019","non"
"8802408","17/06/2019","non"
"8802409","17/06/2019","non"
"8802410","17/06/2019","non"
"8802411","17/06/2019","non"
"8802412","17/06/2019","non"
"8802413","17/06/2019","non"
"8802414","17/06/2019","non"
"8802415","17/06/2019","non"
"8802416","17/06/2019","non"
"8802417","17/06/2019","non"
"8802418","17/06/2019","non"
"8802419","17/06/2019","non"
"8802420","17/06/2019","non"
"8802421","17/06/2019","non"
"8802422","17/06/2019","non"
"8802423","17/06/2019","non"
"8802424","17/06/2019","non"
"8802425","17/06/2019","non"
"8802426","17/06/2019","non"
"8802427","17/06/2019","non"
"8802428","17/06/2019","non"
"8802429","19/06/2019","non"
"8802430","19/06/2019","non"
"8802431","19/06/2019","non"
"8802432","19/06/2019","non"
"8802433","19/06/2019","non"
"8802434","19/06/2019","non"
"8802435","19/06/2019","non"
"8802436","19/06/2019","non"
"8802437","19/06/2019","non"
"8802438","19/06/2019","non"
"8802439","19/06/2019","non"
"8802440","19/06/2019","non"
"8802441","19/06/2019","non"
"8802442","20/06/2019","non"
"8802443","20/06/2019","non"
"8802444","20/06/2019","non"
"8802445","20/06/2019","non"
"8802446","20/06/2019","non"
"8802447","20/06/2019","non"
"8802448","20/06/2019","non"
"8802449","20/06/2019","non"
"8802450","20/06/2019","non"
"8802451","20/06/2019","non"
"8802452","20/06/2019","non"
"8802453","20/06/2019","non"
"8802454","20/06/2019","non"
"8802455","20/06/2019","non"
"8802456","20/06/2019","non"
"8802457","20/06/2019","non"
"8802458","20/06/2019","non"
"8802459","20/06/2019","non"
"8802460","20/06/2019","non"
"8802461","20/06/2019","non"
"8802462","20/06/2019","non"
"8802463","20/06/2019","non"
"8802464","20/06/2019","non"
"8802465","20/06/2019","oui"
"8802466","20/06/2019","non"
"8802467","20/06/2019","non"
"8802468","20/06/2019","non"
"8802469","20/06/2019","non"
"8802470","20/06/2019","non"
"8802471","20/06/2019","non"
"8802472","20/06/2019","non"
"8802473","20/06/2019","non"
"8802474","20/06/2019","non"
"8802475","20/06/2019","non"
"8802476","20/06/2019","non"
"8802477","20/06/2019","non"
"8802478","20/06/2019","non"
"8802479","20/06/2019","non"
"8802480","20/06/2019","non"
"8802481","20/06/2019","non"
"8802482","20/06/2019","non"
"8802483","20/06/2019","non"
"8802484","20/06/2019","non"
"8802485","20/06/2019","non"
"8802501","17/06/2019","non"
"8802502","17/06/2019","non"
"8802503","17/06/2019","non"
"8802504","17/06/2019","non"
"8802512","03/05/2020","oui"
"8802513","03/05/2020","oui"
"8802518","20/06/2019","non"
"8802519","20/06/2019","non"
"8802520","20/06/2019","non"
"8802521","20/06/2019","non"
"8802522","20/06/2019","non"
"8802634","09/06/2021","oui"
"8802638","29/05/2020","non"
"8802639","29/05/2020","non"
"8802640","29/05/2020","non"
"8802650","29/05/2020","non"
"8802651","29/05/2020","non"
"8802653","09/06/2022","oui"
"8802654","01/06/2020","non"
"8802655","01/06/2020","non"
"8802656","01/06/2020","non"
"8802657","01/06/2020","non"
"8802658","01/06/2020","non"
"8802659","01/06/2020","non"
"8802660","01/06/2020","non"
"8802661","01/06/2020","non"
"8802662","01/06/2020","non"
"8802663","01/06/2020","non"
"8802664","01/06/2020","non"
"8802665","15/04/2021","oui"
"8802666","18/04/2022","oui"
"8802667","03/06/2020","non"
"8802668","03/06/2020","non"
"8802669","03/06/2020","non"
"8802670","03/06/2020","non"
"8802671","03/06/2020","non"
"8802672","03/06/2020","non"
"8802673","03/06/2020","non"
"8802679","03/06/2020","oui"
"8802680","03/06/2020","non"
"8802681","03/06/2020","non"
"8802682","03/06/2020","non"
"8802683","03/06/2020","non"
"8802684","03/06/2020","non"
"8802685","03/06/2020","non"
"8802686","03/06/2020","non"
"8802687","03/06/2020","non"
"8802688","03/06/2020","non"
"8802689","03/06/2020","non"
"8802690","03/06/2020","non"
"8802691","03/06/2020","non"
"8802692","03/06/2020","non"
"8802693","04/06/2020","non"
"8802694","04/06/2020","non"
"8802695","04/06/2020","non"
"8802696","04/06/2020","non"
"8802697","04/06/2020","non"
"8802698","04/06/2020","non"
"8802699","04/06/2020","non"
"8802700","04/06/2020","non"
"8802701","02/06/2020","non"
"8802702","02/06/2020","non"
"8802703","02/06/2020","non"
"8802704","02/06/2020","non"
"8802705","02/06/2020","non"
"8802706","02/06/2020","non"
"8802707","03/06/2020","oui"
"8802708","17/06/2022","oui"
"8802709","03/06/2020","oui"
"8802712","03/06/2020","non"
"8802713","03/06/2020","non"
"8802714","03/06/2020","non"
"8802715","03/06/2020","oui"
"8802716","03/06/2020","non"
"8802717","03/06/2020","non"
"8802718","03/06/2020","non"
"8802719","03/06/2020","non"
"8802720","03/06/2020","non"
"8802721","03/06/2020","non"
"8802722","03/06/2020","non"
"8802723","03/06/2020","non"
"8802724","04/06/2020","non"
"8802725","04/06/2020","non"
"8802726","04/06/2020","non"
"8802727","04/06/2020","oui"
"8802728","04/06/2020","oui"
"8802729","15/06/2021","oui"
"8802801","04/06/2020","oui"
"8802802","04/06/2020","non"
"8802803","04/06/2020","non"
"8802804","04/06/2020","non"
"8802805","04/06/2020","non"
"8802806","04/06/2020","non"
"8802807","04/06/2020","non"
"8802808","04/06/2020","non"
"8802835","18/03/2021","oui"
"8802836","08/06/2021","oui"
"8802837","03/05/2021","oui"
"8802838","12/05/2022","oui"
"8802839","18/03/2021","oui"
"8802842","19/03/2021","oui"
"8802843","13/05/2023","oui"
"8802844","08/05/2022","oui"
"8802845","12/05/2022","non"
"8802846","04/05/2023","oui"
"8802847","10/05/2024","oui"
"8802848","19/03/2021","oui"
"8802849","01/05/2023","non"
"8802850","19/03/2021","oui"
"8802851","19/03/2021","oui"
"8802852","06/05/2024","oui"
"8802853","19/03/2021","oui"
"8802854","29/04/2021","oui"
"8802855","23/04/2021","oui"
"8802856","01/05/2023","oui"
"8802857","20/03/2021","oui"
"8802858","27/04/2021","oui"
"8802859","04/05/2021","oui"
"8802860","06/05/2023","oui"
"8802861","21/03/2023","oui"
"8802862","20/03/2021","oui"
"8802863","21/03/2023","non"
"8802864","26/04/2021","oui"
"8802865","29/04/2021","oui"
"8802866","25/04/2021","oui"
"8802867","03/05/2022","oui"
"8802868","08/05/2023","oui"
"8802869","06/05/2023","oui"
"8802870","22/03/2021","oui"
"8802871","08/05/2021","oui"
"8802872","28/03/2022","oui"
"8802873","27/03/2022","non"
"8802874","23/03/2021","oui"
"8802875","23/03/2021","oui"
"8802876","10/05/2022","oui"
"8802877","23/03/2021","oui"
"8802878","14/05/2022","oui"
"8802879","05/05/2023","oui"
"8802880","05/05/2021","oui"
"8802881","23/03/2021","oui"
"8802882","24/03/2021","oui"
"8802883","24/03/2021","non"
"8802884","24/03/2021","oui"
"8802885","17/05/2023","oui"
"8802886","09/05/2023","oui"
"8802887","24/03/2021","oui"
"8803298","06/06/2020","non"
"8803913","20/04/2023","oui"
"8803914","02/06/2024","non"
"8803915","20/04/2023","oui"
"8803916","23/04/2024","oui"
"8803917","23/04/2024","oui"
"8803918","28/04/2023","non"
"8803919","28/04/2023","non"
"8803920","28/04/2023","non"
"8803921","28/04/2023","non"
"8803922","28/04/2023","non"
"8803923","28/04/2023","non"
"8803924","28/04/2023","non"
"8803925","28/04/2023","oui"
"8803926","29/04/2023","non"
"8803927","29/04/2023","non"
"8803928","29/04/2023","non"
"8803929","29/04/2023","non"
"8803930","29/04/2023","non"
"8803931","29/04/2023","non"
"8803932","29/04/2023","non"
"8803933","29/04/2023","non"
"8803934","29/04/2023","non"
"8803935","29/04/2023","oui"
"8803936","05/05/2023","non"
"8803937","05/05/2023","non"
"8803938","05/05/2023","non"
"8803939","05/05/2023","oui"
"8803940","05/05/2023","non"
"8803941","05/05/2023","non"
"8803942","05/05/2023","oui"
"8803943","05/05/2023","non"
"8803944","05/05/2023","non"
"8803954","01/05/2023","oui"
"8803955","07/05/2023","non"
"8803956","07/05/2023","non"
"8803957","07/05/2023","non"
"8803958","07/05/2023","non"
"8803959","07/05/2023","non"
"8803960","07/05/2023","non"
"8803961","07/05/2023","non"
"8803962","07/05/2023","non"
"8803963","07/05/2023","non"
"8803964","02/05/2023","oui"
"8803965","02/05/2023","oui"
"8803966","07/05/2023","non"
"8803967","07/05/2023","non"
"8803968","07/05/2023","non"
"8803969","07/05/2023","non"
"8803970","07/05/2023","non"
"8803971","07/05/2023","non"
"8803972","07/05/2023","non"
"8803973","07/05/2023","non"
"8803974","07/05/2023","non"
"8803975","07/05/2023","non"
"8803976","07/05/2023","non"
"8803977","07/05/2023","non"
"8803978","07/05/2023","oui"
"8803979","03/05/2023","non"
"8803980","03/05/2023","non"
"8803981","03/05/2023","non"
"8803982","03/05/2023","non"
"8803983","03/05/2023","non"
"8803984","03/05/2023","non"
"8803985","03/05/2023","non"
"8803986","03/05/2023","non"
"8803987","03/05/2023","non"
"8803988","04/05/2023","non"
"8803989","09/05/2023","non"
"8803990","09/05/2023","non"
"8803991","09/05/2023","non"
"8803992","09/05/2023","non"
"8803993","09/05/2023","non"
"8803994","09/05/2023","non"
"8803995","09/05/2023","non"
"8803996","09/05/2023","non"
"8803997","09/05/2023","non"
"8803998","09/05/2023","non"
"8803999","26/04/2025","oui"
"8804000","13/05/2024","oui"
"8804367","31/05/2021","oui"
"8804368","31/05/2021","non"
"8804369","31/05/2021","non"
"8804370","31/05/2021","non"
"8804371","31/05/2021","non"
"8804372","31/05/2021","non"
"8804373","31/05/2021","non"
"8804374","31/05/2021","non"
"8804381","01/06/2021","non"
"8804382","01/06/2021","non"
"8804383","01/06/2021","non"
"8804384","01/06/2021","non"
"8804386","01/06/2021","non"
"8804388","01/06/2021","non"
"8804389","02/06/2021","non"
"8804390","02/06/2021","non"
"8804391","02/06/2021","oui"
"8804392","02/06/2021","oui"
"8804393","02/06/2021","non"
"8804394","02/06/2021","non"
"8804395","02/06/2021","non"
"8804396","02/06/2021","non"
"8804397","02/06/2021","non"
"8804398","12/06/2022","oui"
"8804399","03/06/2021","oui"
"8804400","03/06/2021","oui"
"8804401","11/05/2024","oui"
"8804402","13/05/2024","oui"
"8804403","05/06/2020","non"
"8804404","05/06/2020","non"
"8804405","05/06/2020","non"
"8804406","05/06/2020","non"
"8804407","05/06/2020","non"
"8804408","05/06/2020","non"
"8804409","05/06/2020","non"
"8804410","05/06/2020","non"
"8804411","05/06/2020","non"
"8804412","05/06/2020","non"
"8804413","05/06/2020","non"
"8804414","05/06/2020","non"
"8804415","05/06/2020","non"
"8804416","05/06/2020","non"
"8804417","05/06/2020","non"
"8804418","05/06/2020","non"
"8804419","05/06/2020","non"
"8804420","05/06/2020","non"
"8804421","05/06/2020","non"
"8804422","05/06/2020","oui"
"8804423","05/06/2020","non"
"8804424","05/06/2020","non"
"8804425","06/06/2020","oui"
"8804426","08/06/2022","oui"
"8804427","06/06/2020","non"
"8804428","06/06/2020","non"
"8804429","06/06/2020","non"
"8804430","06/06/2020","non"
"8804431","06/06/2020","non"
"8804432","06/06/2020","non"
"8804433","12/06/2022","oui"
"8804434","07/06/2020","non"
"8804435","07/06/2020","non"
"8804436","07/06/2020","non"
"8804437","07/06/2020","non"
"8804438","07/06/2020","non"
"8804439","07/06/2020","non"
"8804440","06/06/2021","oui"
"8804441","11/06/2021","non"
"8804442","30/04/2021","oui"
"8804443","08/06/2020","non"
"8804444","08/06/2020","non"
"8804445","08/06/2020","non"
"8804446","08/06/2020","non"
"8804447","10/06/2020","non"
"8804448","10/06/2020","non"
"8804449","10/06/2020","non"
"8804450","10/06/2020","non"
"8804451","10/06/2020","non"
"8804452","10/06/2020","non"
"8804453","10/06/2020","non"
"8804454","10/06/2020","non"
"8804455","10/06/2020","non"
"8804456","10/06/2020","non"
"8804457","10/06/2020","non"
"8804458","11/06/2020","non"
"8804459","11/06/2020","non"
"8804460","11/06/2020","non"
"8804461","11/06/2020","non"
"8804462","11/06/2020","non"
"8804463","11/06/2020","non"
"8804464","16/04/2023","oui"
"8804465","11/06/2020","non"
"8804466","11/06/2020","non"
"8804467","11/06/2020","non"
"8804468","11/06/2020","non"
"8804469","11/06/2020","non"
"8804470","11/06/2020","non"
"8804471","11/06/2020","non"
"8804472","11/06/2020","non"
"8804486","12/06/2020","non"
"8804487","12/06/2020","non"
"8804488","12/06/2020","non"
"8804489","12/06/2020","non"
"8804490","12/06/2020","non"
"8804491","12/06/2020","non"
"8804492","12/06/2020","non"
"8804493","12/06/2020","non"
"8804501","09/05/2020","non"
"8804502","09/05/2020","non"
"8804503","09/05/2020","non"
"8804504","09/05/2020","non"
"8804505","09/05/2020","non"
"8804506","09/05/2020","non"
"8804507","09/05/2020","non"
"8804508","09/05/2020","non"
"8804509","09/05/2020","non"
"8804510","07/05/2020","non"
"8804511","07/05/2020","non"
"8804512","07/05/2020","non"
"8804513","07/05/2020","non"
"8804514","07/05/2020","non"
"8804515","07/05/2020","non"
"8804516","07/05/2020","non"
"8804517","07/05/2020","non"
"8804518","30/05/2023","oui"
"8804519","06/05/2020","non"
"8804520","06/05/2020","non"
"8804521","06/05/2020","non"
"8804522","06/05/2020","non"
"8804523","06/05/2020","oui"
"8804524","06/05/2020","non"
"8804525","06/05/2020","non"
"8804526","06/05/2020","non"
"8804527","14/06/2021","non"
"8804528","03/05/2020","non"
"8804529","03/05/2020","non"
"8804530","03/05/2020","non"
"8804531","03/05/2020","non"
"8804532","03/05/2020","non"
"8804533","03/05/2020","non"
"8804534","03/05/2020","non"
"8804535","03/05/2020","non"
"8804536","03/05/2020","oui"
"8804537","03/05/2020","non"
"8804538","03/05/2020","non"
"8804539","03/05/2020","non"
"8804540","03/05/2020","non"
"8804541","03/05/2020","non"
"8804542","03/05/2020","non"
"8804543","03/05/2020","non"
"8804544","03/05/2020","non"
"8804545","03/05/2020","non"
"8804546","03/05/2020","non"
"8804547","04/05/2020","non"
"8804548","06/05/2021","non"
"8804549","07/05/2020","non"
"8804550","07/05/2020","non"
"8804551","07/05/2020","non"
"8804552","07/05/2020","non"
"8804553","07/05/2020","non"
"8804554","07/05/2020","non"
"8804555","07/05/2020","non"
"8804556","12/05/2022","non"
"8804557","09/05/2020","non"
"8804558","09/05/2020","non"
"8804559","09/05/2020","non"
"8804560","09/05/2020","oui"
"8804561","09/05/2020","non"
"8804562","09/05/2020","non"
"8804563","09/05/2020","non"
"8804564","09/05/2020","non"
"8804565","09/05/2020","non"
"8804566","04/05/2020","non"
"8804567","04/05/2020","non"
"8804568","04/05/2020","non"
"8804569","04/05/2020","non"
"8804570","04/05/2020","non"
"8804571","04/05/2020","non"
"8804572","04/05/2020","non"
"8804573","04/05/2020","non"
"8804574","04/05/2020","non"
"8804575","04/05/2020","non"
"8804576","11/05/2022","oui"
"8804577","04/05/2020","non"
"8804578","04/05/2020","non"
"8804579","04/05/2020","non"
"8804580","04/05/2020","non"
"8804581","04/05/2020","non"
"8804582","04/05/2020","non"
"8804583","04/05/2020","non"
"8804584","04/05/2020","non"
