"bague","autre_bague","espece","sexe","age_2026","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure"
"8804312","H32","charbo","M",7,"rou",,"oui",2,"01/07/2020"
"8804313","H31","charbo","M",7,"rou",,"oui",1,"14/05/2020"
"8804314",,"bleue","F",6,"rou","rou_17","non",2,"15/05/2020"
"8804315",,"bleue",,6,"rou","rou_17","non",1,"15/05/2020"
"8804316",,"bleue","F",6,"rou","rou_17","oui",3,"15/05/2020"
"8804317",,"bleue",,6,"rou","rou_17","non",1,"15/05/2020"
"8804318",,"bleue",,6,"rou","rou_17","non",1,"15/05/2020"
"8804319",,"bleue","M",6,"rou","rou_17","non",5,"15/05/2020"
"8804320",,"bleue",,6,"rou","rou_17","non",1,"15/05/2020"
"8804321",,"bleue",,6,"rou","rou_17","non",1,"15/05/2020"
"8804322","C98","charbo","M",7,"rou",,"non",1,"20/05/2020"
"8804323","H28","charbo","M",7,"rou",,"oui",2,"16/05/2022"
"8804324",,"bleue","F",7,"rou",,"oui",2,"13/05/2021"
"8804331","A90","charbo","M",7,"gram",,"oui",1,"04/05/2021"
"8804332","F22","charbo","F",7,"gram",,"oui",2,"06/05/2024"
"8804333",,"bleue","M",7,"rou",,"oui",1,"09/05/2021"
"8804334",,"bleue","M",6,"rou",,"oui",3,"05/05/2024"
"8804335",,"bleue","F",6,"rou",,"oui",2,"06/05/2022"
"8804336","A72","charbo","F",6,"font",,"oui",1,"12/05/2021"
"8804337","N81","charbo","M",7,"font",,"oui",1,"12/05/2021"
"8804338",,"charbo",,5,"font","font_4","non",1,"12/05/2021"
"8804339",,"charbo",,5,"font","font_4","non",1,"12/05/2021"
"8804340","N69","charbo","F",6,"gram",,"oui",1,"15/05/2021"
"8804341","N04","charbo","M",7,"rou",,"oui",1,"17/05/2021"
"8804342","L93","charbo","F",7,"rou",,"oui",1,"17/05/2021"
"8804343","N05","charbo","M",6,"rou",,"oui",1,"17/05/2021"
"8804344","K53","charbo","F",6,"rou",,"oui",2,"14/05/2022"
"8804345","K96","charbo","F",6,"rou",,"oui",8,"27/06/2025"
"8804346",,"charbo",,5,"rou","rou_4","non",1,"17/05/2021"
"8804347",,"charbo",,5,"rou","rou_4","non",1,"17/05/2021"
"8804348",,"charbo",,5,"rou","rou_4","non",1,"17/05/2021"
"8804349",,"charbo",,5,"rou","rou_4","non",1,"17/05/2021"
"8804350",,"charbo",,5,"rou","rou_4","non",1,"17/05/2021"
"8804351",,"charbo",,5,"rou","rou_4","non",1,"17/05/2021"
"8804352",,"charbo",,5,"rou","rou_4","non",1,"17/05/2021"
"8804353",,"charbo",,5,"rou","rou_4","non",1,"17/05/2021"
"8804354",,"charbo","M",6,"rou",,"oui",2,"29/06/2021"
"8804355",,"charbo","F",6,"rou",,"oui",1,"17/05/2021"
"8804356","L99","charbo","F",6,"rou",,"oui",3,"26/05/2023"
"8804357","L98","charbo","M",6,"rou",,"oui",1,"18/05/2021"
"8804358","L59","charbo","F",6,"rou",,"oui",1,"18/05/2021"
"8804359","F32","charbo","M",7,"rou",,"oui",1,"18/05/2021"
"8804360","F31","charbo","M",6,"rou",,"oui",3,"21/06/2022"
"8804361","K54","charbo","F",6,"rou",,"oui",1,"21/05/2021"
"8804362","L82","charbo","M",6,"rou",,"oui",2,"05/06/2024"
"8804363","L73","charbo","F",6,"rou",,"oui",2,"18/05/2022"
"8804364","T85","charbo","M",6,"rou",,"oui",2,"19/05/2025"
"8804365",,"charbo","M",7,"rou",,"oui",1,"25/05/2021"
"8804366",,"charbo","F",6,"rou",,"oui",1,"25/05/2021"
"8804367",,"bleue","M",5,"tua","tua_221","oui",2,"31/05/2021"
"8804368",,"bleue",,5,"tua","tua_221","non",1,"31/05/2021"
"8804369",,"bleue",,5,"tua","tua_221","non",1,"31/05/2021"
"8804370",,"bleue",,5,"tua","tua_221","non",1,"31/05/2021"
"8804371",,"bleue",,5,"tua","tua_221","non",1,"31/05/2021"
"8804372",,"bleue",,5,"tua","tua_221","non",1,"31/05/2021"
"8804373",,"bleue",,5,"tua","tua_221","non",1,"31/05/2021"
"8804374",,"bleue",,5,"tua","tua_221","non",1,"31/05/2021"
"8804381",,"bleue",,5,"tua","tua_218","non",1,"01/06/2021"
"8804382",,"bleue",,5,"tua","tua_218","non",1,"01/06/2021"
"8804383",,"bleue",,5,"tua","tua_218","non",1,"01/06/2021"
"8804384",,"bleue",,5,"tua","tua_218","non",1,"01/06/2021"
"8804385",,"bleue",,5,,,"non",1,"01/06/2021"
"8804386",,"bleue",,5,"tua","tua_218","non",1,"01/06/2021"
"8804387",,"bleue",,5,,,"non",1,"01/06/2021"
"8804388",,"bleue",,5,"tua","tua_218","non",1,"01/06/2021"
"8804389",,"bleue",,5,"pir","pir_237","non",1,"02/06/2021"
"8804390",,"bleue",,5,"pir","pir_237","non",1,"02/06/2021"
"8804391","rm-vr","bleue","M",5,"pir","pir_237","oui",5,"02/06/2021"
"8804392",,"bleue","M",5,"pir","pir_237","oui",7,"02/06/2021"
"8804393",,"bleue",,5,"pir","pir_237","non",1,"02/06/2021"
"8804394",,"bleue",,5,"pir","pir_237","non",1,"02/06/2021"
"8804395",,"bleue",,5,"pir","pir_237","non",1,"02/06/2021"
"8804396",,"bleue",,5,"tua","tua_219","non",1,"02/06/2021"
"8804397",,"bleue",,5,"tua","tua_219","non",1,"02/06/2021"
"8804398",,"bleue","M",7,"pir",,"oui",2,"12/06/2022"
"8804399",,"bleue","F",6,"ava",,"oui",1,"03/06/2021"
"8804400",,"bleue","M",7,"ava",,"oui",1,"03/06/2021"
"8804401",,"bleue","F",8,"fil",,"oui",7,"11/05/2024"
"8804402",,"bleue","M",8,"fil",,"oui",8,"13/05/2024"
"8804403",,"bleue",,6,"tua","tua_211","non",1,"05/06/2020"
"8804404",,"bleue",,6,"tua","tua_211","non",1,"05/06/2020"
"8804405",,"bleue",,6,"tua","tua_211","non",1,"05/06/2020"
"8804406",,"bleue",,6,"tua","tua_211","non",1,"05/06/2020"
"8804407",,"bleue",,6,"tua","tua_211","non",1,"05/06/2020"
"8804408",,"bleue",,6,"tua","tua_211","non",1,"05/06/2020"
"8804409",,"bleue",,6,"tua","tua_219","non",1,"05/06/2020"
"8804410",,"bleue",,6,"tua","tua_219","non",1,"05/06/2020"
"8804411",,"bleue",,6,"tua","tua_219","non",1,"05/06/2020"
"8804412",,"bleue",,6,"tua","tua_219","non",1,"05/06/2020"
"8804413",,"bleue",,6,"tua","tua_219","non",1,"05/06/2020"
"8804414",,"bleue",,6,"tua","tua_219","non",1,"05/06/2020"
"8804415",,"bleue",,6,"pir","pir_248","non",1,"05/06/2020"
"8804416",,"bleue",,6,"pir","pir_248","non",1,"05/06/2020"
"8804417",,"bleue",,6,"pir","pir_248","non",1,"05/06/2020"
"8804418",,"bleue",,6,"pir","pir_248","non",1,"05/06/2020"
"8804419",,"bleue",,6,"pir","pir_248","non",1,"05/06/2020"
"8804420",,"bleue",,6,"pir","pir_205","non",1,"05/06/2020"
"8804421",,"bleue",,6,"pir","pir_205","non",1,"05/06/2020"
"8804422","nm-vr","bleue","M",6,"pir","pir_205","oui",6,"05/06/2020"
"8804423",,"bleue","M",6,"pir","pir_205","non",2,"05/06/2020"
"8804424",,"bleue",,6,"pir","pir_205","non",1,"05/06/2020"
"8804425",,"bleue","F",8,"pir",,"oui",1,"06/06/2020"
"8804426","go-mw","bleue","F",7,"pir",,"oui",5,"08/06/2022"
"8804427",,"bleue",,6,"tua","tua_225","non",1,"06/06/2020"
"8804428",,"bleue",,6,"tua","tua_225","non",1,"06/06/2020"
"8804429",,"bleue",,6,"tua","tua_225","non",1,"06/06/2020"
"8804430",,"bleue",,6,"tua","tua_225","non",1,"06/06/2020"
"8804431",,"bleue",,6,"tua","tua_225","non",1,"06/06/2020"
"8804432",,"bleue","F",8,"pir",,"non",1,"06/06/2020"
"8804433",,"bleue","F",7,"pir",,"oui",3,"12/06/2022"
"8804434",,"bleue",,6,"pir","pir_158","non",1,"07/06/2020"
"8804435",,"bleue",,6,"pir","pir_158","non",1,"07/06/2020"
"8804436",,"bleue",,6,"pir","pir_158","non",1,"07/06/2020"
"8804437",,"bleue",,6,"pir","pir_158","non",1,"07/06/2020"
"8804438",,"bleue",,6,"pir","pir_158","non",1,"07/06/2020"
"8804439",,"bleue",,6,"pir","pir_158","non",1,"07/06/2020"
"8804440",,"bleue","F",7,"pir",,"oui",2,"06/06/2021"
"8804441",,"bleue","F",7,"pir",,"non",2,"11/06/2021"
"8804442",,"bleue","F",8,"mur",,"oui",3,"30/04/2021"
"8804443",,"bleue",,6,"gra","gra_4","non",1,"08/06/2020"
"8804444",,"bleue",,6,"gra","gra_4","non",1,"08/06/2020"
"8804445",,"bleue",,6,"gra","gra_4","non",1,"08/06/2020"
"8804446",,"bleue",,6,"gra","gra_4","non",1,"08/06/2020"
"8804447",,"bleue",,6,"pir","pir_321","non",1,"10/06/2020"
"8804448",,"bleue",,6,"pir","pir_321","non",1,"10/06/2020"
"8804449",,"bleue",,6,"pir","pir_321","non",1,"10/06/2020"
"8804450",,"bleue",,6,"pir","pir_321","non",1,"10/06/2020"
"8804451",,"bleue",,6,"pir","pir_321","non",1,"10/06/2020"
"8804452",,"bleue",,6,"pir","pir_321","non",1,"10/06/2020"
"8804453",,"bleue",,6,"pir","pir_45","non",1,"10/06/2020"
"8804454",,"bleue",,6,"pir","pir_45","non",1,"10/06/2020"
"8804455",,"bleue",,6,"pir","pir_45","non",1,"10/06/2020"
"8804456",,"bleue",,6,"pir","pir_45","non",1,"10/06/2020"
"8804457",,"bleue",,6,"pir","pir_45","non",1,"10/06/2020"
"8804458",,"bleue",,6,"pir","pir_28","non",1,"11/06/2020"
"8804459",,"bleue",,6,"pir","pir_28","non",1,"11/06/2020"
"8804460",,"bleue",,6,"pir","pir_28","non",1,"11/06/2020"
"8804461",,"bleue",,6,"pir","pir_28","non",1,"11/06/2020"
"8804462",,"bleue",,6,"pir","pir_28","non",1,"11/06/2020"
"8804463",,"bleue",,6,"pir","pir_28","non",1,"11/06/2020"
"8804464",,"bleue","F",7,"pir",,"oui",2,"16/04/2023"
"8804465",,"bleue",,6,"pir","pir_14","non",1,"11/06/2020"
"8804466",,"bleue",,6,"pir","pir_14","non",1,"11/06/2020"
"8804467",,"bleue",,6,"pir","pir_14","non",1,"11/06/2020"
"8804468",,"bleue",,6,"pir","pir_14","non",1,"11/06/2020"
"8804469",,"bleue",,6,"pir","pir_129","non",1,"11/06/2020"
"8804470",,"bleue",,6,"pir","pir_129","non",1,"11/06/2020"
"8804471",,"bleue",,6,"pir","pir_129","non",1,"11/06/2020"
"8804472",,"bleue",,6,"pir","pir_129","non",1,"11/06/2020"
"8804473",,"bleue","M",7,"rou",,"non",1,"07/05/2021"
"8804474",,"bleue","F",6,"rou",,"oui",2,"05/05/2023"
"8804475",,"bleue","F",6,"rou",,"non",3,"12/05/2022"
"8804476",,"bleue","F",5,"rou",,"oui",1,"13/05/2022"
"8804477",,"bleue","F",5,"rou",,"non",1,"13/05/2022"
"8804478",,"bleue","F",5,"rou",,"non",2,"10/05/2023"
"8804484",,"bleue","F",2,"rou",,"non",1,"15/05/2025"
"8804486",,"bleue","M",7,"pir",,"non",1,"12/06/2020"
"8804487",,"bleue",,6,"pir","pir_127","non",1,"12/06/2020"
"8804488",,"bleue","F",7,"pir",,"non",1,"12/06/2020"
"8804489",,"bleue","F",6,"pir","pir_127","non",2,"12/06/2020"
"8804490",,"bleue",,6,"pir","pir_127","non",1,"12/06/2020"
"8804491",,"bleue",,6,"pir","pir_127","non",1,"12/06/2020"
"8804492",,"bleue",,6,"pir","pir_127","non",1,"12/06/2020"
"8804493",,"bleue",,6,"pir","pir_127","non",1,"12/06/2020"
"8804494",,"bleue","F",4,"rou",,"oui",2,"05/05/2024"
"8804495",,"bleue","F",4,"rou",,"non",3,"14/05/2025"
"8804496",,"bleue","F",2,"rou",,"non",1,"08/05/2025"
"8804497",,"bleue","F",2,"rou",,"oui",1,"09/05/2025"
"8804498",,"bleue","F",3,"rou",,"non",1,"10/05/2025"
"8804499",,"bleue","M",3,"rou",,"oui",1,"14/05/2025"
"8804500",,"bleue","F",3,"rou",,"non",1,"14/05/2025"
"8804501",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804502",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804503",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804504",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804505",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804506",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804507",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804508",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804509",,"bleue",,6,"ava","ava_21","non",2,"09/05/2020"
"8804510",,"bleue",,6,"ava","ava_3","non",2,"07/05/2020"
"8804511",,"bleue",,6,"ava","ava_3","non",2,"07/05/2020"
"8804512",,"bleue",,6,"ava","ava_3","non",2,"07/05/2020"
"8804513",,"bleue",,6,"ava","ava_3","non",2,"07/05/2020"
"8804514",,"bleue",,6,"ava","ava_3","non",2,"07/05/2020"
"8804515",,"bleue",,6,"ava","ava_3","non",2,"07/05/2020"
"8804516",,"bleue",,6,"ava","ava_3","non",2,"07/05/2020"
"8804517",,"bleue",,6,"ava","ava_3","non",2,"07/05/2020"
"8804518",,"bleue","F",7,"ava",,"oui",6,"30/05/2023"
"8804519",,"bleue",,6,"ava","ava_16","non",2,"06/05/2020"
"8804520",,"bleue",,6,"ava","ava_16","non",2,"06/05/2020"
"8804521",,"bleue",,6,"ava","ava_16","non",2,"06/05/2020"
"8804522",,"bleue",,6,"ava","ava_16","non",2,"06/05/2020"
"8804523",,"bleue","F",6,"ava","ava_16","oui",4,"06/05/2020"
"8804524",,"bleue",,6,"ava","ava_16","non",2,"06/05/2020"
"8804525",,"bleue",,6,"ava","ava_16","non",2,"06/05/2020"
"8804526",,"bleue",,6,"ava","ava_16","non",2,"06/05/2020"
"8804527",,"bleue","F",7,"mur",,"non",4,"14/06/2021"
"8804528",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804529",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804530",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804531",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804532",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804533",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804534",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804535",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804536",,"bleue","M",6,"mur","mur_29","oui",5,"03/05/2020"
"8804537",,"bleue",,6,"mur","mur_29","non",1,"03/05/2020"
"8804538",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804539",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804540",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804541",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804542",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804543",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804544",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804545",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804546",,"bleue",,6,"mur","mur_32","non",1,"03/05/2020"
"8804547",,"bleue","M",7,"fel",,"non",1,"04/05/2020"
"8804548",,"bleue","F",8,"fel",,"non",2,"06/05/2021"
"8804549",,"bleue",,6,"fel","fel_16","non",2,"07/05/2020"
"8804550",,"bleue",,6,"fel","fel_16","non",2,"07/05/2020"
"8804551",,"bleue",,6,"fel","fel_16","non",2,"07/05/2020"
"8804552",,"bleue",,6,"fel","fel_16","non",2,"07/05/2020"
"8804553",,"bleue",,6,"fel","fel_16","non",2,"07/05/2020"
"8804554",,"bleue",,6,"fel","fel_16","non",2,"07/05/2020"
"8804555",,"bleue",,6,"fel","fel_16","non",2,"07/05/2020"
"8804556",,"bleue","M",8,"fel",,"non",3,"12/05/2022"
"8804557",,"bleue","M",6,"fel","fel_10","non",4,"09/05/2020"
"8804558",,"bleue",,6,"fel","fel_10","non",2,"09/05/2020"
"8804559",,"bleue",,6,"fel","fel_10","non",2,"09/05/2020"
"8804560",,"bleue","F",6,"fel","fel_10","oui",4,"09/05/2020"
"8804561",,"bleue",,6,"fel","fel_10","non",2,"09/05/2020"
"8804562",,"bleue",,6,"fel","fel_10","non",2,"09/05/2020"
"8804563",,"bleue",,6,"fel","fel_10","non",2,"09/05/2020"
"8804564",,"bleue",,6,"fel","fel_10","non",2,"09/05/2020"
"8804565",,"bleue",,6,"fel","fel_10","non",2,"09/05/2020"
"8804566",,"bleue","F",7,"fel",,"non",1,"04/05/2020"
"8804567",,"bleue",,6,"fel","fel_5","non",1,"04/05/2020"
"8804568",,"bleue","F",6,"fel","fel_5","non",2,"04/05/2020"
"8804569",,"bleue",,6,"fel","fel_5","non",1,"04/05/2020"
"8804570",,"bleue",,6,"fel","fel_5","non",1,"04/05/2020"
"8804571",,"bleue",,6,"fel","fel_5","non",1,"04/05/2020"
"8804572",,"bleue",,6,"fel","fel_5","non",1,"04/05/2020"
"8804573",,"bleue",,6,"fel","fel_5","non",1,"04/05/2020"
"8804574",,"bleue",,6,"fel","fel_5","non",1,"04/05/2020"
"8804575",,"bleue",,6,"fel","fel_5","non",1,"04/05/2020"
"8804576",,"bleue","F",7,"ava",,"oui",5,"11/05/2022"
"8804577",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804578",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804579",,"bleue","F",7,"ava",,"non",1,"04/05/2020"
"8804580",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804581",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804582",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804583",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804584",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804585",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804586",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804587",,"bleue",,6,"ava","ava_4","non",1,"04/05/2020"
"8804588",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804589",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804590",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804591",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804592",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804593",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804594",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804595",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804596",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804597",,"bleue",,6,"ava","ava_1","non",1,"09/05/2020"
"8804598",,"bleue","M",7,"ava",,"oui",4,"01/05/2021"
"8804599",,"bleue","F",7,"ava",,"non",1,"04/05/2020"
"8804600",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804601",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804602",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804603",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804604",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804605",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804606",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804607",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804608",,"bleue",,6,"ava","ava_7","non",1,"04/05/2020"
"8804609",,"bleue",,6,"mur","mur_24","non",2,"07/05/2020"
"8804610",,"bleue","M",6,"mur","mur_24","oui",6,"07/05/2020"
"8804611",,"bleue",,6,"mur","mur_24","non",2,"07/05/2020"
"8804612",,"bleue",,6,"mur","mur_24","non",2,"07/05/2020"
"8804613",,"bleue","F",6,"mur","mur_24","oui",4,"07/05/2020"
"8804614",,"bleue",,6,"mur","mur_24","non",2,"07/05/2020"
"8804615",,"bleue",,6,"mur","mur_28","non",1,"04/05/2020"
"8804616",,"bleue",,6,"mur","mur_28","non",1,"04/05/2020"
"8804617",,"bleue",,6,"mur","mur_28","non",1,"04/05/2020"
"8804618",,"bleue",,6,"mur","mur_28","non",1,"04/05/2020"
"8804619",,"bleue",,6,"mur","mur_28","non",1,"04/05/2020"
"8804620",,"bleue",,6,"mur","mur_28","non",1,"04/05/2020"
"8804621",,"bleue",,6,"mur","mur_28","non",1,"04/05/2020"
"8804622",,"bleue",,6,"mur","mur_28","non",1,"04/05/2020"
"8804623",,"bleue","F",7,"mur",,"oui",3,"08/05/2022"
"8804624",,"bleue",,6,"mur","mur_30","non",1,"04/05/2020"
"8804625",,"bleue",,6,"mur","mur_30","non",1,"04/05/2020"
"8804626",,"bleue",,6,"mur","mur_30","non",1,"04/05/2020"
"8804627",,"bleue",,6,"mur","mur_30","non",1,"04/05/2020"
"8804628",,"bleue",,6,"mur","mur_30","non",1,"04/05/2020"
"8804629",,"bleue",,6,"mur","mur_30","non",1,"04/05/2020"
"8804630",,"bleue",,6,"mur","mur_30","non",1,"04/05/2020"
"8804631","mw-bw","bleue","F",7,"mur",,"oui",5,"24/03/2022"
"8804632",,"bleue","M",7,"mur",,"non",1,"04/05/2020"
"8804633",,"bleue",,6,"mur","mur_74","non",1,"04/05/2020"
"8804634",,"bleue",,6,"mur","mur_74","non",1,"04/05/2020"
"8804635",,"bleue",,6,"mur","mur_74","non",1,"04/05/2020"
"8804636",,"bleue",,6,"mur","mur_74","non",1,"04/05/2020"
"8804637","om-wg","bleue","F",6,"mur","mur_74","oui",2,"04/05/2020"
