"bague","autre_bague","espece","sexe","age_capture","age_current","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure","nb_of","nb_cog"
"10173348",,"bleue",,"poussin",1,"pir","pir_45","non",1,"28/05/2025",0,0
"10173349",,"bleue",,"poussin",1,"pir","pir_45","non",1,"28/05/2025",0,0
"10173350",,"bleue",,"poussin",1,"pir","pir_45","non",1,"28/05/2025",0,0
"10173351",,"bleue","F","adulte",3,"pir",,"oui",1,"30/05/2025",0,0
"10173352",,"bleue","F","juvénile",2,"pir",,"oui",1,"31/05/2025",0,0
"10173353",,"bleue",,"poussin",1,"pir","pir_153","non",1,"31/05/2025",0,0
"10173354",,"bleue",,"poussin",1,"pir","pir_153","non",1,"31/05/2025",0,0
"10173355",,"bleue",,"poussin",1,"pir","pir_153","non",1,"31/05/2025",0,0
"10173356",,"bleue",,"poussin",1,"pir","pir_153","non",1,"31/05/2025",0,0
"10173357",,"bleue",,"poussin",1,"pir","pir_153","non",1,"31/05/2025",0,0
"10173358",,"bleue",,"poussin",1,"pir","pir_153","non",1,"31/05/2025",0,0
"10173359",,"bleue",,"poussin",1,"pir","pir_153","non",1,"31/05/2025",0,0
"10173360",,"bleue",,"poussin",1,"pir","pir_153","non",1,"31/05/2025",0,0
"10173361",,"bleue","F","juvénile",2,"pir",,"oui",1,"31/05/2025",0,0
"10173362",,"bleue","F","juvénile",2,"pir",,"oui",1,"31/05/2025",0,0
"10173363",,"bleue","F","juvénile",2,"pir",,"oui",1,"01/06/2025",0,0
"10173364",,"bleue","M","juvénile",2,"pir",,"oui",1,"01/06/2025",0,0
"10173365",,"bleue",,"poussin",1,"pir","pir_102","non",1,"03/06/2025",0,0
"10173366",,"bleue",,"poussin",1,"pir","pir_102","non",1,"03/06/2025",0,0
"10173367",,"bleue",,"poussin",1,"pir","pir_102","non",1,"03/06/2025",0,0
"10173368",,"bleue",,"poussin",1,"pir","pir_102","non",1,"03/06/2025",0,0
"10173369",,"bleue",,"poussin",1,"pir","pir_102","non",1,"03/06/2025",0,0
"10173370",,"bleue",,"poussin",1,"pir","pir_102","non",1,"03/06/2025",0,0
"10173371",,"bleue",,"poussin",1,"pir","pir_102","non",1,"03/06/2025",0,0
"10173372",,"bleue",,"poussin",1,"pir","pir_102","non",1,"03/06/2025",0,0
"10173373",,"bleue",,"poussin",1,"pir","pir_3","non",1,"04/06/2025",0,0
"10173374",,"bleue",,"poussin",1,"pir","pir_3","non",2,"13/06/2025",0,0
"10173375",,"bleue",,"poussin",1,"pir","pir_3","non",1,"04/06/2025",0,0
"10173376",,"bleue",,"poussin",1,"pir","pir_3","non",1,"04/06/2025",0,0
"10173377",,"bleue",,"poussin",1,"pir","pir_3","non",2,"13/06/2025",0,0
"10173378",,"bleue",,"poussin",1,"pir","pir_3","non",1,"04/06/2025",0,0
"10173379",,"bleue",,"poussin",1,"pir","pir_3","non",1,"04/06/2025",0,0
"10173380",,"bleue",,"poussin",1,"pir","pir_3","non",1,"04/06/2025",0,0
"10173381",,"bleue",,"poussin",1,"pir","pir_3","non",1,"04/06/2025",0,0
"10173382",,"bleue",,"poussin",1,"pir","pir_3","non",1,"04/06/2025",0,0
"10173383",,"bleue",,"poussin",1,"mur","mur_151","non",1,"04/06/2025",0,0
"10173384",,"bleue",,"poussin",1,"gra","gra_6","non",1,"04/06/2025",0,0
"10173385",,"bleue",,"poussin",1,"gra","gra_6","non",1,"04/06/2025",0,0
"10173386",,"bleue",,"poussin",1,"gra","gra_6","non",1,"04/06/2025",0,0
"10173387",,"bleue",,"poussin",1,"gra","gra_6","non",1,"04/06/2025",0,0
"10173388",,"bleue",,"poussin",1,"gra","gra_6","non",1,"04/06/2025",0,0
"10173389",,"bleue","F","adulte",3,"pir",,"oui",1,"05/06/2025",0,0
"10173390",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173391",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173392",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173393",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173394",,"bleue","M","juvénile",2,"pir",,"oui",1,"31/05/2025",0,0
"10173395",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173396",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173397",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173398",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173399",,"bleue",,"poussin",1,"pir","pir_30","non",1,"05/06/2025",0,0
"10173400",,"bleue","F","juvénile",2,"pir",,"oui",1,"06/06/2025",0,0
"10173401",,"bleue",,"poussin",1,"pir","pir_39","non",1,"30/05/2025",0,0
"10173402",,"bleue",,"poussin",1,"pir","pir_39","non",1,"30/05/2025",0,0
"10173403",,"bleue",,"poussin",1,"pir","pir_39","non",1,"30/05/2025",0,0
"10173404",,"bleue",,"poussin",1,"pir","pir_39","non",1,"30/05/2025",0,0
"10173405",,"bleue",,"poussin",1,"pir","pir_39","non",1,"30/05/2025",0,0
"10173406",,"bleue",,"poussin",1,"pir","pir_39","non",1,"30/05/2025",0,0
"10173407",,"bleue",,"poussin",1,"pir","pir_39","non",1,"30/05/2025",0,0
"10173408",,"bleue",,"poussin",1,"pir","pir_80","non",3,"05/06/2025",0,0
"10173409",,"bleue",,"poussin",1,"pir","pir_80","non",3,"05/06/2025",0,0
"10173410",,"bleue",,"poussin",1,"pir","pir_80","non",3,"05/06/2025",0,0
"10173411",,"bleue",,"poussin",1,"pir","pir_80","non",3,"05/06/2025",0,0
"10173412",,"bleue",,"poussin",1,"pir","pir_80","non",3,"05/06/2025",0,0
"10173413",,"bleue",,"poussin",1,"pir","pir_80","non",3,"05/06/2025",0,0
"10173414",,"bleue",,"poussin",1,"pir","pir_80","non",3,"05/06/2025",0,0
"10173415",,"bleue",,"poussin",1,"pir","pir_26","non",1,"31/05/2025",0,0
"10173416",,"bleue",,"poussin",1,"pir","pir_26","non",1,"31/05/2025",0,0
"10173417",,"bleue",,"poussin",1,"pir","pir_26","non",1,"31/05/2025",0,0
"10173418",,"bleue",,"poussin",1,"pir","pir_26","non",1,"31/05/2025",0,0
"10173419",,"bleue",,"poussin",1,"pir","pir_26","non",1,"31/05/2025",0,0
"10173420",,"bleue",,"poussin",1,"pir","pir_26","non",1,"31/05/2025",0,0
"10173421",,"bleue",,"poussin",1,"pir","pir_68","non",1,"01/06/2025",0,0
"10173422",,"bleue",,"poussin",1,"pir","pir_68","non",1,"01/06/2025",0,0
"10173423",,"bleue",,"poussin",1,"pir","pir_68","non",1,"01/06/2025",0,0
"10173424",,"bleue",,"poussin",1,"pir","pir_68","non",1,"01/06/2025",0,0
"10173425",,"bleue",,"poussin",1,"pir","pir_68","non",1,"01/06/2025",0,0
"10173426",,"bleue",,"poussin",1,"pir","pir_68","non",1,"01/06/2025",0,0
"10173427",,"bleue",,"poussin",1,"pir","pir_243","non",1,"01/06/2025",0,0
"10173428",,"bleue",,"poussin",1,"pir","pir_243","non",1,"01/06/2025",0,0
"10173429",,"bleue",,"poussin",1,"pir","pir_243","non",1,"01/06/2025",0,0
"10173430",,"bleue",,"poussin",1,"pir","pir_243","non",1,"01/06/2025",0,0
"10173431",,"bleue",,"poussin",1,"pir","pir_243","non",1,"01/06/2025",0,0
"10173433",,"bleue",,"poussin",1,"pir","pir_73","non",3,"09/06/2025",0,0
"10173434",,"bleue",,"poussin",1,"pir","pir_73","non",3,"09/06/2025",0,0
"10173435",,"bleue",,"poussin",1,"pir","pir_73","non",3,"09/06/2025",0,0
"10173436",,"bleue",,"poussin",1,"pir","pir_310","non",1,"23/06/2025",0,0
"10173437",,"bleue",,"poussin",1,"pir","pir_73","non",3,"09/06/2025",0,0
"10173438",,"bleue",,"poussin",1,"pir","pir_310","non",1,"23/06/2025",0,0
"10173439",,"bleue",,"poussin",1,"pir","pir_310","non",1,"23/06/2025",0,0
"10173440",,"bleue",,"poussin",1,"pir","pir_310","non",1,"23/06/2025",0,0
"10173441",,"bleue",,"poussin",1,"pir","pir_310","non",1,"23/06/2025",0,0
"10173442",,"bleue",,"poussin",1,"pir","pir_310","non",1,"23/06/2025",0,0
"10173701",,"bleue",,"poussin",1,"pir","pir_134","non",1,"05/06/2025",0,0
"10173702",,"bleue",,"poussin",1,"pir","pir_134","non",1,"05/06/2025",0,0
"10173703",,"bleue",,"poussin",1,"pir","pir_134","non",1,"05/06/2025",0,0
"10173704",,"bleue",,"poussin",1,"pir","pir_134","non",1,"05/06/2025",0,0
"10173705",,"bleue",,"poussin",1,"pir","pir_134","non",1,"05/06/2025",0,0
"10173706",,"bleue",,"poussin",1,"pir","pir_134","non",1,"05/06/2025",0,0
"10173707",,"bleue",,"poussin",1,"pir","pir_134","non",1,"05/06/2025",0,0
"10173708",,"bleue",,"poussin",1,"pir","pir_77","non",1,"06/06/2025",0,0
"10173709",,"bleue",,"poussin",1,"pir","pir_77","non",1,"06/06/2025",0,0
"10173710",,"bleue",,"poussin",1,"pir","pir_77","non",1,"06/06/2025",0,0
"10173711",,"bleue",,"poussin",1,"pir","pir_77","non",1,"06/06/2025",0,0
"10173712",,"bleue",,"poussin",1,"pir","pir_77","non",1,"06/06/2025",0,0
"10173713",,"bleue",,"poussin",1,"pir","pir_77","non",1,"06/06/2025",0,0
"10173714",,"bleue",,"poussin",1,"pir","pir_77","non",1,"06/06/2025",0,0
"10173715",,"bleue",,"poussin",1,"pir","pir_77","non",1,"06/06/2025",0,0
"10173716",,"bleue","M","adulte",3,"pir",,"oui",1,"07/06/2025",1,0
"10173717",,"bleue","F","adulte",3,"pir",,"oui",1,"07/06/2025",1,0
"10173718",,"bleue","F","juvénile",2,"pir",,"oui",1,"07/06/2025",0,0
"10173719",,"bleue",,"poussin",1,"pir","pir_38","non",1,"07/06/2025",0,0
"10173720",,"bleue",,"poussin",1,"pir","pir_38","non",1,"07/06/2025",0,0
"10173721",,"bleue",,"poussin",1,"pir","pir_38","non",1,"07/06/2025",0,0
"10173722",,"bleue",,"poussin",1,"pir","pir_38","non",1,"07/06/2025",0,0
"10173723",,"bleue",,"poussin",1,"pir","pir_38","non",1,"07/06/2025",0,0
"10173724",,"bleue",,"poussin",1,"pir","pir_38","non",1,"07/06/2025",0,0
"10173725",,"bleue",,"poussin",1,"pir","pir_38","non",1,"07/06/2025",0,0
"10173726",,"bleue",,"poussin",1,"pir","pir_38","non",1,"07/06/2025",0,0
"10173727",,"bleue","F","juvénile",2,"pir",,"oui",1,"08/06/2025",1,0
"10173728",,"bleue",,"poussin",1,"mur","mur_35","non",1,"11/06/2025",0,0
"10173729",,"bleue",,"poussin",1,"mur","mur_35","non",1,"11/06/2025",0,0
"10173730",,"bleue",,"poussin",1,"mur","mur_35","non",1,"11/06/2025",0,0
"10173731",,"bleue",,"poussin",1,"mur","mur_35","non",1,"11/06/2025",0,0
"10173732",,"bleue",,"poussin",1,"mur","mur_35","non",1,"11/06/2025",0,0
"10173733",,"bleue",,"poussin",1,"mur","mur_35","non",1,"11/06/2025",0,0
"10173734",,"bleue",,"poussin",1,"mur","mur_150","non",1,"11/06/2025",0,0
"10173735",,"bleue",,"poussin",1,"mur","mur_150","non",1,"11/06/2025",0,0
"10173736",,"bleue",,"poussin",1,"mur","mur_150","non",1,"11/06/2025",0,0
"10173737",,"bleue",,"poussin",1,"mur","mur_150","non",1,"11/06/2025",0,0
"10173738",,"bleue",,"poussin",1,"mur","mur_150","non",1,"11/06/2025",0,0
"10173739",,"bleue",,"poussin",1,"mur","mur_159","non",1,"11/06/2025",0,0
"10173740",,"bleue",,"poussin",1,"mur","mur_159","non",1,"11/06/2025",0,0
"10173741",,"bleue",,"poussin",1,"mur","mur_159","non",1,"11/06/2025",0,0
"10173742",,"bleue",,"poussin",1,"mur","mur_159","non",1,"11/06/2025",0,0
"10173743",,"bleue",,"poussin",1,"pir","pir_123","non",1,"12/06/2025",0,0
"10173744",,"bleue",,"poussin",1,"pir","pir_123","non",1,"12/06/2025",0,0
"10173745",,"bleue",,"poussin",1,"pir","pir_123","non",1,"12/06/2025",0,0
"10173746",,"bleue",,"poussin",1,"pir","pir_123","non",1,"12/06/2025",0,0
"10173747",,"bleue",,"poussin",1,"pir","pir_123","non",1,"12/06/2025",0,0
"10173748",,"bleue",,"poussin",1,"pir","pir_123","non",1,"12/06/2025",0,0
"10173749",,"bleue",,"poussin",1,"pir","pir_123","non",1,"12/06/2025",0,0
"10173750",,"bleue","F","juvénile",2,"pir",,"oui",1,"13/06/2025",0,0
"10173751",,"bleue",,"poussin",1,"ari","ari_29","non",1,"14/06/2025",0,0
"10173752",,"bleue",,"poussin",1,"ari","ari_29","non",1,"14/06/2025",0,0
"10173753",,"bleue",,"poussin",1,"ari","ari_29","non",1,"14/06/2025",0,0
"10173754",,"bleue","F","juvénile",2,"mur",,"oui",1,"18/06/2025",0,0
"10173755",,"bleue",,"poussin",1,"mur","mur_143","non",1,"18/06/2025",0,0
"10173756",,"bleue",,"poussin",1,"mur","mur_143","non",1,"18/06/2025",0,0
"10173757",,"bleue",,"poussin",1,"ari","ari_25","non",1,"18/06/2025",0,0
"10173758",,"bleue",,"poussin",1,"ari","ari_25","non",1,"18/06/2025",0,0
"10173759",,"bleue",,"poussin",1,"ari","ari_25","non",1,"18/06/2025",0,0
"10173760",,"bleue",,"poussin",1,"pir","pir_16","non",1,"18/06/2025",0,0
"10173761",,"bleue",,"poussin",1,"pir","pir_16","non",1,"18/06/2025",0,0
"10173762",,"bleue",,"poussin",1,"pir","pir_16","non",1,"18/06/2025",0,0
"10173763",,"bleue",,"poussin",1,"pir","pir_16","non",1,"18/06/2025",0,0
"10173764",,"bleue",,"poussin",1,"pir","pir_16","non",1,"18/06/2025",0,0
"10173765",,"bleue",,"poussin",1,"pir","pir_306","non",1,"19/06/2025",0,0
"10173766",,"bleue",,"poussin",1,"pir","pir_306","non",1,"19/06/2025",0,0
"10173767",,"bleue",,"poussin",1,"pir","pir_306","non",1,"19/06/2025",0,0
"10173768",,"bleue",,"poussin",1,"pir","pir_306","non",1,"19/06/2025",0,0
"10173901",,"bleue",,"poussin",1,"pir","pir_245","non",1,"03/06/2025",0,0
"10173902",,"bleue",,"poussin",1,"pir","pir_245","non",1,"03/06/2025",0,0
"10173903",,"bleue",,"poussin",1,"pir","pir_245","non",1,"03/06/2025",0,0
"10173904",,"bleue",,"poussin",1,"pir","pir_245","non",1,"03/06/2025",0,0
"10173905",,"bleue","M","adulte",3,"fel",,"non",1,"04/06/2025",0,0
"10173906",,"bleue","F","juvénile",2,"fel",,"non",1,"04/06/2025",0,0
"10173907",,"bleue",,"poussin",1,"fel","fel_1","non",1,"04/06/2025",0,0
"10173908",,"bleue",,"poussin",1,"fel","fel_1","non",1,"04/06/2025",0,0
"10173909",,"bleue",,"poussin",1,"fel","fel_1","non",1,"04/06/2025",0,0
"10173910",,"bleue",,"poussin",1,"fel","fel_1","non",1,"04/06/2025",0,0
"10173911",,"bleue",,"poussin",1,"fel","fel_1","non",1,"04/06/2025",0,0
"10173912",,"bleue",,"poussin",1,"fel","fel_1","non",1,"04/06/2025",0,0
"10173913",,"bleue",,"poussin",1,"pir","pir_114","non",1,"05/06/2025",0,0
"10173914",,"bleue",,"poussin",1,"pir","pir_114","non",1,"05/06/2025",0,0
"10173915",,"bleue",,"poussin",1,"pir","pir_114","non",1,"05/06/2025",0,0
"10173916",,"bleue",,"poussin",1,"pir","pir_114","non",1,"05/06/2025",0,0
"10173917",,"bleue",,"poussin",1,"pir","pir_114","non",1,"05/06/2025",0,0
"10173918",,"bleue",,"poussin",1,"pir","pir_114","non",1,"05/06/2025",0,0
"10173919",,"bleue",,"poussin",1,"pir","pir_81","non",2,"06/06/2025",0,0
"10173920",,"bleue",,"poussin",1,"pir","pir_81","non",2,"06/06/2025",0,0
"10173921",,"bleue",,"poussin",1,"pir","pir_81","non",2,"06/06/2025",0,0
"10173922",,"bleue",,"poussin",1,"pir","pir_81","non",2,"06/06/2025",0,0
"10173923",,"bleue",,"poussin",1,"pir","pir_81","non",2,"06/06/2025",0,0
"10173924",,"bleue",,"poussin",1,"pir","pir_302","non",1,"05/06/2025",0,0
"10173925",,"bleue",,"poussin",1,"pir","pir_302","non",1,"05/06/2025",0,0
"10173926",,"bleue",,"poussin",1,"pir","pir_302","non",1,"05/06/2025",0,0
"10173927",,"bleue",,"poussin",1,"pir","pir_302","non",1,"05/06/2025",0,0
"10173928",,"bleue",,"poussin",1,"pir","pir_302","non",1,"05/06/2025",0,0
"10173929",,"bleue",,"poussin",1,"pir","pir_302","non",1,"05/06/2025",0,0
"10173930",,"bleue",,"poussin",1,"pir","pir_302","non",1,"05/06/2025",0,0
"10173931",,"bleue",,"poussin",1,"pir","pir_302","non",1,"05/06/2025",0,0
"10174000",,"bleue",,"poussin",1,"pir","pir_21","non",1,"03/06/2025",0,0
"10175101",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175102",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175103",,"bleue",,"poussin",1,"mur","mur_75","non",2,"07/05/2025",0,0
"10175104",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175105",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175106",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175107",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175108",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175109",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175110",,"bleue",,"poussin",1,"mur","mur_75","non",2,"07/05/2025",0,0
"10175111",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175112",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175113",,"bleue",,"poussin",1,"mur","mur_75","non",1,"29/04/2025",0,0
"10175114",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175115",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175116",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175117",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175118",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175119",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175120",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175121",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175122",,"bleue",,"poussin",1,"ava","ava_6","non",3,"07/05/2025",0,0
"10175123",,"charbo","F","adulte",3,"fel",,"oui",1,"30/04/2025",0,0
"10175124",,"bleue",,"poussin",1,"ava","ava_20","non",3,"07/05/2025",0,0
"10175125",,"bleue",,"poussin",1,"ava","ava_20","non",3,"07/05/2025",0,0
"10175126",,"bleue",,"poussin",1,"ava","ava_20","non",3,"07/05/2025",0,0
"10175127",,"bleue",,"poussin",1,"ava","ava_20","non",3,"07/05/2025",0,0
"10175128",,"bleue",,"poussin",1,"ava","ava_20","non",3,"07/05/2025",0,0
"10175129",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175130",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175131",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175132",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175133",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175134",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175135",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175136",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175137",,"bleue",,"poussin",1,"fel","fel_20","non",1,"01/05/2025",0,0
"10175138",,"bleue",,"poussin",1,"fel","fel_5","non",1,"01/05/2025",0,0
"10175139",,"bleue",,"poussin",1,"fel","fel_5","non",1,"01/05/2025",0,0
"10175140",,"bleue",,"poussin",1,"fel","fel_5","non",1,"01/05/2025",0,0
"10175141",,"bleue",,"poussin",1,"fel","fel_5","non",1,"01/05/2025",0,0
"10175142",,"bleue",,"poussin",1,"fel","fel_5","non",1,"01/05/2025",0,0
"10175143",,"bleue",,"poussin",1,"fel","fel_5","non",1,"01/05/2025",0,0
"10175144",,"bleue",,"poussin",1,"fel","fel_9","non",1,"01/05/2025",0,0
"10175145",,"bleue",,"poussin",1,"fel","fel_9","non",1,"01/05/2025",0,0
"10175146",,"bleue",,"poussin",1,"fel","fel_9","non",1,"01/05/2025",0,0
"10175147",,"bleue",,"poussin",1,"fel","fel_9","non",1,"01/05/2025",0,0
"10175148",,"bleue",,"poussin",1,"fel","fel_9","non",1,"01/05/2025",0,0
"10175149",,"bleue",,"poussin",1,"fel","fel_9","non",2,"08/05/2025",0,0
"10175150",,"bleue",,"poussin",1,"fel","fel_9","non",1,"01/05/2025",0,0
"10175151",,"bleue",,"poussin",1,"fel","fel_9","non",1,"01/05/2025",0,0
"10175152",,"bleue",,"poussin",1,"fel","fel_9","non",1,"01/05/2025",0,0
"10175153",,"bleue","F","juvénile",2,"mur",,"oui",1,"01/05/2025",0,0
"10175154",,"bleue",,"poussin",1,"ari","ari_4","non",1,"01/05/2025",0,0
"10175155",,"bleue",,"poussin",1,"ari","ari_4","non",1,"01/05/2025",0,0
"10175156",,"bleue",,"poussin",1,"ari","ari_4","non",1,"01/05/2025",0,0
"10175157",,"bleue",,"poussin",1,"ari","ari_4","non",1,"01/05/2025",0,0
"10175158",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175159",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175160",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175161",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175162",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175163",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175164",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175165",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175166",,"bleue",,"poussin",1,"fel","fel_4","non",1,"02/05/2025",0,0
"10175167",,"bleue",,"poussin",1,"fel","fel_7","non",1,"02/05/2025",0,0
"10175168",,"bleue",,"poussin",1,"fel","fel_7","non",1,"02/05/2025",0,0
"10175169",,"bleue",,"poussin",1,"fel","fel_7","non",1,"02/05/2025",0,0
"10175170",,"bleue",,"poussin",1,"fel","fel_7","non",1,"02/05/2025",0,0
"10175171",,"bleue",,"poussin",1,"fel","fel_7","non",1,"02/05/2025",0,0
"10175172",,"bleue",,"poussin",1,"fel","fel_7","non",1,"02/05/2025",0,0
"10175173",,"bleue",,"poussin",1,"fel","fel_7","non",1,"02/05/2025",0,0
"10175174",,"bleue",,"poussin",1,"fel","fel_7","non",1,"02/05/2025",0,0
"10175175",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175176",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175177",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175178",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175179",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175180",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175181",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175182",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175183",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175184",,"bleue",,"poussin",1,"fel","fel_10","non",1,"02/05/2025",0,0
"10175185",,"bleue",,"poussin",1,"ava","ava_9","non",3,"08/05/2025",0,0
"10175186",,"bleue",,"poussin",1,"ava","ava_9","non",3,"08/05/2025",0,0
"10175187",,"bleue",,"poussin",1,"ava","ava_9","non",3,"08/05/2025",0,0
"10175188",,"bleue",,"poussin",1,"ava","ava_9","non",3,"08/05/2025",0,0
"10175189",,"bleue",,"poussin",1,"ava","ava_9","non",3,"08/05/2025",0,0
"10175190",,"bleue",,"poussin",1,"ava","ava_9","non",3,"08/05/2025",0,0
"10175191",,"bleue",,"poussin",1,"ava","ava_9","non",3,"08/05/2025",0,0
"10175192",,"bleue",,"poussin",1,"ava","ava_9","non",3,"08/05/2025",0,0
"10175193",,"bleue","F","juvénile",2,"fel",,"oui",1,"03/05/2025",0,0
"10175194",,"bleue","M","adulte",3,"fel",,"oui",1,"03/05/2025",0,0
"10175195",,"bleue",,"poussin",1,"ava","ava_16","non",3,"11/05/2025",0,0
"10175196",,"bleue",,"poussin",1,"ava","ava_16","non",3,"11/05/2025",0,0
"10175197",,"bleue",,"poussin",1,"ava","ava_16","non",3,"11/05/2025",0,0
"10175198",,"bleue",,"poussin",1,"ava","ava_16","non",3,"11/05/2025",0,0
"10175199",,"bleue",,"poussin",1,"ava","ava_16","non",3,"11/05/2025",0,0
"10175200",,"bleue","M","juvénile",2,"mur",,"oui",1,"05/05/2025",0,0
"10175201",,"bleue",,"poussin",1,"mur","mur_73","non",1,"03/05/2025",0,0
"10175202",,"bleue",,"poussin",1,"mur","mur_73","non",1,"03/05/2025",0,0
"10175203",,"bleue",,"poussin",1,"mur","mur_73","non",1,"03/05/2025",0,0
"10175204",,"bleue",,"poussin",1,"mur","mur_73","non",1,"03/05/2025",0,0
